type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
java,后端开发工程师（java/go/python）[海淀区],创智汇聚,25000,50000,经验3-5年,本科,营销服务｜咨询 / 不需要融资 / 50-150人,50-150,工具类产品/营销服务｜咨询,发展空间大 工作氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/09/5D/Cgp9HWA18WqAaITHAAAUdGqu2Zw636.jpg,北京
java,银行java组长[西二旗],京北方,15000,30000,经验5-10年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,信用卡/主机下移/贷款/科技金融/金融业,发展前景好 五险一金 带薪年假,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/65/46/CioPOWGprYKAJMvZAAPBLPU6rns024.png,北京
java,配送技术-java架构师[望京],美团,35000,60000,经验5-10年,本科,消费生活 / 上市公司 / 2000人以上,2000,Java开发经验/生活服务/中大型项目架构/消费生活,发展前景；核心业务,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,java开发工程师-北京[朝阳区],粉笔网,25000,50000,经验1-3年,硕士,在线教育 / 上市公司 / 2000人以上,2000,教育｜培训/在线教育/MySQL/Web前端开发/Spring,上市公司独角兽 大牛云集 扁平管理学习氛围,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/81/BF/Cgp9HWJzWVOAeCznAABAXDgyQyA013.jpg,北京
java,Java工程师（远程办公）[望京],北京必来屋网络科技有限公司,15000,25000,经验3-5年,本科,金融业 / 不需要融资 / 50-150人,50-150,IT技术服务｜咨询/后端工程师/电商平台,居家办公,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
java,直播java研发工程师[小关],小红书,30000,60000,经验3-5年,本科,"电商平台,内容社区 / D轮及以上 / 500-2000人",500-2000,MySQL/IT技术服务｜咨询/后端工程师/计算机/软件工程相关专业,发展前景好,https://www.lgstatic.com/thumbnail_120x120/image1/M00/35/C1/Cgo8PFWcoTKARPNOAABLnbTivc8708.png,北京
java,Java研发（测试开发方向） (MJ001556)[望京],百融云创,20000,40000,经验3-5年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,人工智能服务/科技金融/计算机/软件工程相关专业,上市公司,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
java,企平-后端java开发工程师(供应链制造方向)[朝阳区],美团,25000,40000,经验3-5年,本科,消费生活 / 上市公司 / 2000人以上,2000,软件服务｜咨询/工具类产品,个人成长空间大,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,java后端开发工程师-效能后端[朝阳区],小红书,40000,60000,经验5-10年,本科,"电商平台,内容社区 / D轮及以上 / 500-2000人",500-2000,互联网,福利待遇好,https://www.lgstatic.com/thumbnail_120x120/image1/M00/35/C1/Cgo8PFWcoTKARPNOAABLnbTivc8708.png,北京
java,java开发工程师（酷我业务线）[朝阳门],腾讯音乐娱乐集团,35000,40000,经验3-5年,本科,"工具类产品,内容社区,音频｜视频媒体 / 上市公司 / 2000人以上",2000,音频｜视频媒体/后端工程师,优秀团队，完善福利，氛围Nice,https://www.lgstatic.com/thumbnail_120x120/10/223297cd5fbe446190948b4b5adc7866.jpeg,北京
java,java架构师-saas[望京],百融云创,25000,35000,经验5-10年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,科技金融,团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
java,中级java开发工程师[展览路],圆融汇通,15000,20000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询,信息安全 / 未融资 / 15-50人",15-50,软件服务｜咨询/JavaScript,职位上升空间大,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/53/35/CioPOWEUj8WAOCG1AAAdiifHbd0514.png,北京
java,Java高级研发工程师[朝外],和信康,20000,30000,经验3-5年,本科,"数据服务｜咨询,人工智能服务,电商平台 / B轮 / 50-150人",50-150,springcloud/人工智能服务/在线医疗/MyBatis/Redis,高薪+\精英汇聚\成长空间大\福利氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/03/8D/Cgp3O1bBPUWANX4vAAA0uF55x3U956.png,北京
java,java开发工程师-商机[西二旗],贝壳,25000,40000,经验3-5年,本科,居住服务 / 上市公司 / 2000人以上,2000,房地产｜建筑｜物业/Linux/Dubbo/后端工程师,带薪年假、三餐福利、五险一金、节日福利,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
java,java开发岗[张家湾],大家信科有限责任公司,15000,30000,经验5-10年,本科,科技金融 / 不需要融资 / 2000人以上,2000,科技金融/MyBatis/SQL Server/后端工程师/Spring,福利待遇优厚，职业发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/1D/E2/CgqCHl7i8ByASxjOAAA93I46OVw693.png,北京
java,Java开发资深工程师（贷后系统负责人）[北下关],微财数科,45000,65000,经验5-10年,本科,科技金融 / 未融资 / 500-2000人,500-2000,团队管理经验/消费生活/科技金融/机器学习算法/工程化经验/后端工程师,六险一金 核心业务 发展空间大 交通便利,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,Java开发工程师-签约交易[西二旗],贝壳,25000,40000,经验3-5年,本科,居住服务 / 上市公司 / 2000人以上,2000,房地产｜建筑｜物业/Redis/后端工程师,带薪年假三餐福利五险一金节日福利早十晚七,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/6E/FE/Cgp9HWIAlrqAVQ1tAAAWrDCJNg4614.png,北京
java,高级java开发工程师（分发组）[海淀区],小米集团,25000,50000,经验5-10年,本科,"智能硬件,电商平台 / 上市公司 / 2000人以上",2000,工具类产品/游戏,股票期权、年终奖金、团队氛围,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/2B/70/Cgp9HWBj6bSAWyErAAEH_0bNiFc008.png,北京
java,平台技术中心-Java开发工程师[朝阳区],美团,30000,50000,经验5-10年,本科,消费生活 / 上市公司 / 2000人以上,2000,MySQL/MyBatis/后端工程师/Spring/电商平台,股票期权、带薪年假、晋升空间大、团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,Java开发高级工程师（风控平台）[北下关],微财数科,40000,60000,经验5-10年,本科,科技金融 / 未融资 / 500-2000人,500-2000,消费生活/科技金融,六险一金、地铁旁、核心业务、团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,银行-java开发[海淀区],京北方,16000,21000,经验5-10年,本科,IT技术服务｜咨询 / 上市公司 / 2000人以上,2000,Linux/IT技术服务｜咨询/SQL Server,正常节假日，升值空间客观,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/65/46/CioPOWGprYKAJMvZAAPBLPU6rns024.png,北京
java,高级Java开发工程师 (MJ001131)[望京],百融云创,30000,40000,经验5-10年,本科,"科技金融,人工智能服务 / 上市公司 / 500-2000人",500-2000,MySQL/科技金融/机器学习算法/工程化经验/海外外呼/计算机/软件工程相关专业,海外外呼,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/32/52/CgoB5lzdGueAacOGAAC2R7KXAu0992.png,北京
java,交易系统平台部-订单履约方向-java开发专家[朝阳区],美团,30000,50000,经验5-10年,本科,消费生活 / 上市公司 / 2000人以上,2000,后端工程师/电商平台/批发｜零售,股票期权、带薪年假、晋升空间大、团队氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,境外技术-Java高级工程师（配送系统方向）[朝阳区],美团,30000,60000,经验3-5年,本科,消费生活 / 上市公司 / 2000人以上,2000,全栈工程师/旅游｜出行/后端工程师/电商平台,发展空间大，项目前期机会多,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/03/84/CgpVE1_ch26AEM8AAAAxNiZmyCE990.png,北京
java,Java高级工程师[海淀区],财未来（北京）信息技术有限公司,30000,50000,经验3-5年,本科,区块链 / C轮 / 15-50人,15-50,数据服务｜咨询,国际化平台 蓝海赛道 福利完善 弹性工作,https://www.lgstatic.com/thumbnail_120x120/i/image3/M00/52/11/Cgq2xlsD1ZGAXolEAAd9HN0e7n0422.png,北京
java,Java开发工程师(A108967)[呼家楼],易宝支付,20000,30000,经验5-10年,本科,科技金融 / D轮及以上 / 500-2000人,500-2000,科技金融/后端工程师,第三方支付,https://www.lgstatic.com/thumbnail_120x120/image1/M00/00/09/Cgo8PFTUWBKAQjtNAAAd8P1R3uQ694.jpg,北京
java,高效行政-java高级工程师[海淀区],建信金科,25000,40000,经验10年以上,本科,科技金融 / 不需要融资 / 2000人以上,2000,科技金融,工作稳定、福利好,https://www.lgstatic.com/thumbnail_120x120/10/2978ef07bfd94706b97f37993250c757.png,北京
java,Java开发资深工程师（决策引擎）[北下关],微财数科,35000,45000,经验不限,本科,科技金融 / 未融资 / 500-2000人,500-2000,消费生活/科技金融,六险一金 核心团队 发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/40/20/Ciqc1F8yLoiAVaQLAAAoRP6nXsg864.jpg,北京
java,java软件开发工程师[奥运村],睿智思科,7000,14000,经验不限,本科,IT技术服务｜咨询 / 天使轮 / 15-50人,15-50,软件服务｜咨询/IT技术服务｜咨询,领导好，发展空间大,https://www.lgstatic.com/thumbnail_120x120/image2/M00/0B/0F/CgpzWlYXT5aACH73AAAUDPDDTZ4320.png,北京
java,资深媒体后端开发工程师（java/go）[小关],小红书,30000,60000,经验3-5年,本科,"电商平台,内容社区 / D轮及以上 / 500-2000人",500-2000,IT技术服务｜咨询/计算机相关专业,发展前景好,https://www.lgstatic.com/thumbnail_120x120/image1/M00/35/C1/Cgo8PFWcoTKARPNOAABLnbTivc8708.png,北京
java,直播java研发工程师[小关],小红书,30000,60000,经验3-5年,本科,"电商平台,内容社区 / D轮及以上 / 500-2000人",500-2000,MySQL/IT技术服务｜咨询/后端工程师/计算机/软件工程相关专业,发展前景好,https://www.lgstatic.com/thumbnail_120x120/image1/M00/35/C1/Cgo8PFWcoTKARPNOAABLnbTivc8708.png,北京
java,Java开发工程师[大兴区],亚信,10000,17000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/498b63a2ffd441109236cd05915b29d1.png,北京
java,JAVA工程师[魏公村],栎迁,5000,10000,经验不限,不限,"IT技术服务｜咨询,区块链,软件服务｜咨询 / 天使轮 / 少于15人",15,JavaScript/休闲｜娱乐/小程序开发/移动服务端开发/计算机/软件工程相关专业,独立开发产品，自研产品,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
java,Java开发工程师[海淀区],建广数科,16000,20000,经验5-10年,本科,"电商平台,内容社区 / 不需要融资 / 500-2000人",500-2000,内容社区/电商平台,"五险一金,定期体检,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/cdbb3f33c96a4a6f8351c30dc8f25c87.png,北京
java,Java开发工程师[西城区],中贸促信息技术有限责任公司,7000,12000,经验1-3年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/数据服务｜咨询,"绩效奖金,定期体检,周末双休",https://www.lgstatic.com/thumbnail_120x120/10/809ef7f162074a20b9f7e1cd1fd561e0.png,北京
java,java开发[朝阳区],丰裕华元,20000,40000,经验3-5年,本科,区块链 / 不需要融资 / 50-150人,50-150,金融业/后端工程师,远程办公、年终分红、绩效奖金,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/66/75/CioPOWGxXMuAVuC4AAAHpS81TmQ988.png,北京
java,Java开发工程师[朝阳区],博为峰,17000,19000,经验5-10年,大专,无,[0],,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6ed6fde6a5aa44e9a7b9ba6285ee9a46.png,北京
java,高级Java开发工程师[昌平区],启德医药科技,15000,25000,经验3-5年,本科,医疗｜保健｜美容 / 不需要融资 / 50-150人,50-150,医疗｜保健｜美容,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/a19b43c514e142449cfdce88864f62ff.png,北京
java,Java开发工程师-实习生（2025年毕业生）[大兴区],亚信,3000,4000,经验在校,应届,无,[0],,"专业培训,弹性工作",https://www.lgstatic.com/thumbnail_120x120/10/498b63a2ffd441109236cd05915b29d1.png,北京
java,高级java开发工程师[大兴区],京东乾石,30000,60000,经验3-5年,本科,电商平台 / 上市公司 / 2000人以上,2000,物流｜运输,核心链路系统、大数据量、高并发、氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/06/86/Cip5yGAFFSuAPdlBAAEbskY--dI630.png,北京
java,资深Java工程师[大兴区],北京易智极科技有限公司,10000,15000,经验3-5年,本科,"软件服务｜咨询,数据服务｜咨询 / 不需要融资 / 15-50人",15-50,软件服务｜咨询/数据服务｜咨询,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/8bf1b1b0e2a543dba938159488e1119c.png,北京
java,Java开发实习生[朝阳区],广东铭太信息科技有限公司,3000,5000,经验不限,本科,IT技术服务｜咨询 / 不需要融资 / 150-500人,150-500,IT技术服务｜咨询,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,北京
java,java开发工程师[西单],北京谷好科技有限公司,10000,15000,经验1-3年,本科,"企业服务,工具 / 未融资 / 少于15人",15,软件服务｜咨询/全栈工程师/JavaScript/Web前端开发/IT技术服务｜咨询,发展前景广阔 团队氛围好 期权激励,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/84/0B/CioPOWKO-naAa02IAAAHtqUH6S0786.png,北京
java,Java高级开发工程师[朝阳区],双汇集团,10000,20000,经验3-5年,本科,无,[0],,五险一金,https://www.lgstatic.com/thumbnail_120x120/10/ddfd65ad007d4ccd9f17bf7e7a749982.png,北京
java,java开发工程师[永顺],沃东天骏,25000,50000,经验3-5年,本科,"IT技术服务｜咨询,区块链 / 上市公司 / 2000人以上",2000,新零售/后端工程师/电商平台/计算机/软件工程相关专业,京东零售，部门直招,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/49/50/Ciqc1F9PEDSAJdS7AAAkjqK2UDA766.png,北京
java,Java开发工程师[朝阳区],遨海科技有限公司,15000,20000,经验5-10年,本科,无,[0],,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/9c3cd14d100b4045ba59652b288d1bc3.png,北京
java,JAVA工程师[通州区],北京京东振世信息技术有限公司,30000,50000,经验3-5年,本科,物流｜运输 / 上市公司 / 2000人以上,2000,物流平台/分布式系统开发经验/MySQL/Spring/后端工程师,无限挑战,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/65/50/Ciqc1F-afT6ACDiuAAGakVIExrA953.png,北京
java,java开发工程师[清源],北京京东振世信息技术有限公司,25000,50000,经验5-10年,本科,物流｜运输 / 上市公司 / 2000人以上,2000,MySQL/架构师/后端工程师/Spring/电商平台,核心流程,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/65/50/Ciqc1F-afT6ACDiuAAGakVIExrA953.png,北京
java,java开发工程师[万寿寺],霁月科技,15000,20000,经验在校,应届,"IT技术服务｜咨询,工具类产品,软件服务｜咨询 / 未融资 / 150-500人",150-500,软件服务｜咨询/IT技术服务｜咨询/后端工程师,双休,https://www.lgstatic.com/thumbnail_120x120/10/544adcc8699d4cbea7f9a7dceb883d45.png,北京
java,java开发工程师[海淀区],钢铁侠科技,15000,20000,经验不限,本科,硬件 / A轮 / 15-50人,15-50,人工智能服务/后端工程师,周末双休、五险一金、公司期权,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/9B/13/CgqKkVihsR2ASjsRAAG-kbp96fo726.jpg,北京
java,高级Java开发工程师[东城区],中国电信股份有限公司大客户事业部,19000,30000,经验3-5年,本科,无,[0],,"生日礼,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/7ce69865f2904b3386e71ad803b43f96.png,北京
java,JAVA工程师[大兴区],北京京东振世信息技术有限公司,25000,50000,经验5-10年,本科,物流｜运输 / 上市公司 / 2000人以上,2000,ElasticSearch/MySQL/Spring/电商平台,全额五险一金，住房补贴，班车，过节礼品,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/65/50/Ciqc1F-afT6ACDiuAAGakVIExrA953.png,北京
java,java开发工程师[大兴区],北京京东振世信息技术有限公司,20000,40000,经验3-5年,本科,物流｜运输 / 上市公司 / 2000人以上,2000,后端工程师/电商平台/物流｜运输,国际业务,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/65/50/Ciqc1F-afT6ACDiuAAGakVIExrA953.png,北京
java,Java开发工程师[朝阳区],北京樟维科技有限公司,8000,15000,经验1-3年,本科,无,[0],,"五险一金,绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/332e1273963d4860889ea0c076a6ddc8.png,北京
java,Java开发工程师[海淀区],北京樟维科技有限公司,8000,15000,经验不限,大专,无,[0],,"五险一金,绩效奖金,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/332e1273963d4860889ea0c076a6ddc8.png,北京
